Tiempo,Temperatura
202.735,12.13
203.329,12.13
203.924,12.13
204.519,12.13
205.113,12.13
205.708,12.13
206.303,12.13
206.897,12.13
207.492,12.13
208.087,12.06
208.68,12.19
209.275,12.13
209.87,12.13
210.464,12.13
211.059,12.13
211.654,12.13
212.248,12.06
212.843,12.13
213.438,12.06
214.032,12.06
214.627,12.06
215.221,12.06
215.816,12.06
216.411,12.06
217.005,12.06
217.6,12.06
218.194,12.06
218.788,12.06
219.383,12.06
219.978,12.06
220.572,12.06
221.167,12.06
221.762,12.06
222.356,12.06
222.951,12.06
223.546,12.13
224.14,12.06
224.735,12.06
225.33,12.06
225.925,12.06
226.519,12.06
227.113,12.06
227.708,12.13
228.302,12.06
228.897,12.06
229.492,12.0
230.086,12.06
230.681,12.06
231.276,12.13
231.871,12.06
232.465,12.06
233.06,12.13
233.655,12.06
234.249,12.0
234.844,12.0
235.439,12.0
236.033,12.0
236.627,12.0
237.222,11.94
237.816,11.94
238.411,11.94
239.006,11.88
239.6,11.94
240.195,11.94
240.79,11.88
241.384,11.88
241.979,11.88
242.574,11.88
243.169,11.88
243.763,11.88
244.358,11.81
244.953,11.81
245.548,11.88
246.141,11.81
246.736,11.81
247.331,11.81
247.925,11.81
248.52,11.81
249.115,11.81
249.71,11.81
250.304,11.75
250.899,11.75
251.494,11.75
252.088,11.81
252.683,11.81
253.278,11.81
253.873,11.75
254.467,11.75
255.062,11.75
255.656,11.81
256.25,11.75
256.845,11.75
257.44,11.75
258.034,11.75
258.629,11.75
259.224,11.75
259.819,11.81
260.413,11.81
261.008,11.81
261.603,11.75
262.197,11.75
262.792,11.75
263.387,11.75
263.982,11.81
264.576,11.75
265.17,11.75
265.765,11.75
266.359,11.81
266.954,11.75
267.549,11.75
268.144,11.81
268.738,11.81
269.333,11.75
269.928,11.75
270.522,11.81
271.117,11.75
271.712,11.81
272.307,11.81
272.901,11.75
273.496,11.75
274.091,11.75
274.685,11.75
275.279,11.75
275.874,11.81
276.469,11.75
277.063,11.75
277.658,11.81
278.253,11.81
278.847,11.81
279.442,11.81
280.037,11.81
280.632,11.75
281.226,11.75
281.821,11.75
282.416,11.81
283.01,11.75
283.604,11.81
284.199,11.75
284.794,11.81
285.388,11.81
285.983,11.81
286.578,11.81
287.172,11.81
287.767,11.75
288.362,11.75
288.957,11.75
289.551,11.81
290.146,11.81
290.741,11.81
291.336,11.81
291.93,11.81
292.525,11.81
293.12,11.81
293.713,11.88
294.308,11.81
294.903,11.88
295.497,11.88
296.092,11.81
296.687,11.81
297.282,11.81
297.876,11.81
298.471,11.88
299.066,11.88
299.66,11.81
300.255,11.88
300.85,11.88
301.444,11.81
302.039,11.81
302.633,11.81
303.228,11.81
303.822,11.81
304.417,11.75
305.012,11.81
305.606,11.81
306.201,11.81
306.796,11.81
307.391,11.81
307.985,11.75
308.58,11.75
309.175,11.75
309.77,11.75
310.364,11.81
310.959,11.69
311.554,11.75
312.147,11.75
312.742,11.75
313.337,11.75
313.932,11.69
314.526,11.69
315.121,11.69
315.716,11.69
316.311,11.69
316.905,11.69
317.5,11.69
318.095,11.69
318.689,11.69
319.284,11.69
319.879,11.69
320.474,11.69
321.068,11.63
321.662,11.63
322.257,11.63
322.852,11.63
323.446,11.56
324.041,11.56
324.636,11.56
325.231,11.56
325.825,11.56
326.42,11.56
327.015,11.56
327.61,11.56
328.204,11.5
328.799,11.56
329.394,11.5
329.988,11.5
330.583,11.5
331.177,11.56
331.772,11.44
332.366,11.5
332.961,11.5
333.556,11.5
334.151,11.5
334.745,11.5
335.34,11.5
335.935,11.44
336.53,11.44
337.124,11.44
337.719,11.44
338.314,11.44
338.909,11.44
339.504,11.44
340.098,11.5
340.692,11.44
341.287,11.44
341.882,11.5
342.476,11.44
343.071,11.5
343.666,11.5
344.26,11.5
344.855,11.44
345.45,11.5
346.044,11.5
346.639,11.44
347.234,11.44
347.829,11.44
348.423,11.44
349.018,11.44
349.613,11.44
350.208,11.44
350.802,11.5
351.396,11.5
351.991,11.5
352.586,11.5
353.181,11.44
353.775,11.5
354.37,11.5
354.965,11.5
355.56,11.44
356.154,11.44
356.749,11.44
357.344,11.5
357.939,11.44
358.533,11.5
359.128,11.5
359.723,11.5
360.317,11.5
360.911,11.44
361.506,11.5
362.101,11.5
362.695,11.5
363.29,11.5
363.885,11.44
364.48,11.5
365.074,11.5
365.669,11.44
366.264,11.5
366.858,11.44
367.453,11.5
368.048,11.5
368.643,11.5
369.236,11.5
369.831,11.5
370.426,11.5
371.02,11.56
371.615,11.5
372.21,11.5
372.804,11.56
373.399,11.5
373.994,11.5
374.588,11.5
375.183,11.44
375.778,11.44
376.372,11.5
376.967,11.5
377.562,11.5
378.156,11.5
378.75,11.44
379.345,11.5
379.939,11.5
380.534,11.5
381.129,11.5
381.723,11.5
382.318,11.5
382.913,11.5
383.507,11.5
384.102,11.44
384.697,11.5
385.292,11.5
385.886,11.44
386.481,11.5
387.076,11.5
387.67,11.44
388.264,11.5
388.859,11.5
389.454,11.5
390.048,11.5
390.643,11.5
391.238,11.5
391.832,11.5
392.427,11.44
393.022,11.5
393.617,11.5
394.211,11.5
394.806,11.5
395.401,11.56
395.996,11.5
396.59,11.5
397.185,11.5
397.779,11.5
398.374,11.5
398.968,11.5
399.563,11.5
400.158,11.5
400.753,11.5
401.347,11.5
401.942,11.5
402.537,11.5
403.132,11.5
403.726,11.5
404.321,11.5
404.916,11.44
405.511,11.5
406.105,11.5
406.7,11.5
407.294,11.44
407.888,11.5
408.483,11.5
409.078,11.5
409.673,11.5
410.267,11.5
410.862,11.5
411.457,11.5
412.052,11.5
412.646,11.5
413.241,11.5
413.836,11.5
414.431,11.44
415.025,11.5
415.62,11.5
416.215,11.5
416.809,11.5
417.403,11.5
417.998,11.44
418.593,11.5
419.187,11.44
419.782,11.44
420.377,11.5
420.972,11.5
421.567,11.44
422.161,11.44
422.756,11.5
423.351,11.5
423.946,11.5
424.541,11.5
425.135,11.5
425.73,11.5
426.324,11.5
426.918,11.5
427.513,11.5
428.108,11.5
428.703,11.5
429.297,11.5
429.892,11.5
430.487,11.5
431.082,11.5
431.677,11.5
432.271,11.5
432.866,11.5
433.461,11.5
434.055,11.5
434.65,11.5
435.245,11.5
435.84,11.5
436.433,11.5
437.028,11.5
437.623,11.44
438.218,11.5
438.812,11.56
439.407,11.56
440.002,11.56
440.597,11.5
441.191,11.5
441.786,11.5
442.381,11.5
442.976,11.5
443.57,11.5
444.165,11.5
444.76,11.5
445.355,11.5
445.948,11.5
446.543,11.56
447.138,11.56
447.733,11.5
448.327,11.5
448.922,11.56
449.517,11.56
450.112,11.5
450.706,11.56
451.301,11.5
451.896,11.5
452.491,11.5
453.085,11.56
453.68,11.5
454.275,11.56
454.868,11.63
455.463,11.56
456.058,11.56
456.652,11.56
457.247,11.56
457.842,11.56
458.437,11.5
459.032,11.5
459.626,11.56
460.221,11.5
460.816,11.5
461.41,11.56
462.005,11.5
462.6,11.56
463.195,11.56
463.789,11.63
464.384,11.56
464.978,11.56
465.573,11.56
466.167,11.56
466.762,11.56
467.357,11.5
467.952,11.56
468.546,11.5
469.141,11.56
469.736,11.5
470.331,11.5
470.925,11.56
471.52,11.56
472.115,11.5
472.71,11.5
473.304,11.56
473.899,11.5
474.493,11.5
475.088,11.56
475.683,11.56
476.277,11.56
476.872,11.56
477.467,11.56
478.062,11.5
478.656,11.5
479.251,11.5
479.846,11.56
480.441,11.56
481.035,11.56
481.63,11.56
482.225,11.56
482.82,11.56
483.414,11.56
484.008,11.56
484.603,11.5
485.198,11.56
485.792,11.56
486.387,11.56
486.982,11.56
487.577,11.56
488.171,11.56
488.766,11.56
489.361,11.56
489.956,11.63
490.55,11.56
491.145,11.56
491.74,11.56
492.335,11.56
492.929,11.56
493.523,11.63
494.118,11.63
494.712,11.63
495.307,11.63
495.901,11.63
496.496,11.56
497.091,11.56
497.686,11.56
